MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
FORD,F-150 P/U SUPERCREW 5.5-FT BOX 4X4,14,584,203,196,368,2130,133,304,48,96,140,96,120,172,172,58/42,2018,truck
FORD,F-150 P/U SUPERCREW 6.5-FT BOX 2WD,14,614,203,192,398,2087,133,334,48,96,140,96,120,172,172,58/42,2018,truck
FORD,F-150 P/U SUPERCREW 6.5-FT BOX 4X4,14,614,203,196,398,2236,133,334,48,96,140,96,120,172,172,58/42,2018,truck
FORD,F-150 RAPTOR SUPERCAB 5.5-FT BOX 4X4,17,554,219,199,341,2506,133,274,48,96,140,94,119,188,187,58/42,2018,truck
FORD,F-150 RAPTOR SUPERCREW 5.5-FT BOX 4X4,17,584,219,199,371,2584,133,304,48,96,140,94,119,188,187,58/42,2018,truck
FORD,F-250 SD P/U CREW CAB L/BOX,17,670,203,198,447,2854,134,385,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U CREW CAB L/BOX 4X4,17,670,203,207,447,3037,134,385,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U CREW CAB S/BOX,17,629,203,199,406,2745,134,344,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U CREW CAB S/BOX 4X4,17,629,203,207,406,2938,134,344,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U REG CAB L/BOX,17,583,203,198,360,2578,134,298,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U REG CAB L/BOX 4X4,17,583,203,207,360,2770,134,298,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U SUPERCAB L/BOX,17,640,203,198,417,2734,134,355,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U SUPERCAB L/BOX 4x4,17,640,203,207,417,2922,134,355,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U SUPERCAB S/BOX,17,599,203,199,376,2691,134,314,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-250 SD P/U SUPERCAB S/BOX 4X4,17,599,203,207,376,2890,134,314,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U CREW CAB L/BOX,17,670,203,198,447,2956,134,385,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U CREW CAB L/BOX 4X4,17,670,203,206,447,3142,134,385,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U CREW CAB L/BOX DRW,17,670,203,198,447,3163,134,385,47,90,141,97,126,176,190,N/A,2018,truck
FORD,F-350 SD P/U CREW CAB L/BOX DRW 4X4,17,670,203,206,447,3347,134,385,47,90,141,97,126,176,190,N/A,2018,truck
FORD,F-350 SD P/U CREW CAB S/BOX,17,629,203,199,406,2848,134,344,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U CREW CAB S/BOX 4X4,17,629,203,207,406,3036,134,344,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U REG CAB L/BOX,17,583,203,198,360,2680,134,298,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U REG CAB L/BOX 4X4,17,583,203,206,360,2874,134,298,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U REG CAB L/BOX DRW,17,583,203,199,360,2860,134,298,47,90,141,97,126,176,190,N/A,2018,truck
FORD,F-350 SD P/U REG CAB L/BOX DRW 4X4,17,583,203,205,360,3069,134,298,47,90,141,97,126,176,190,N/A,2018,truck
FORD,F-350 SD P/U SUPERCAB L/BOX,17,640,203,198,417,2831,134,355,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U SUPERCAB L/BOX 4X4,17,640,203,206,417,3017,134,355,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U SUPERCAB L/BOX DRW,17,640,203,198,417,3052,134,355,47,90,141,97,126,176,190,N/A,2018,truck
FORD,F-350 SD P/U SUPERCAB L/BOX DRW 4X4,17,640,203,206,417,3242,134,355,47,90,141,97,126,176,190,N/A,2018,truck
FORD,F-350 SD P/U SUPERCAB S/BOX,17,599,203,198,376,2776,134,314,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-350 SD P/U SUPERCAB S/BOX 4X4,17,599,203,207,376,2968,134,314,47,90,141,97,126,174,171,N/A,2018,truck
FORD,F-450 SD P/U CREW CAB L/BOX DRW 4X4,17,670,203,206,447,3896,134,385,47,90,141,97,126,190,190,N/A,2018,truck
FORD,FIESTA 4DR HATCH S/SE/TITANIUM,13,406,172,148,249,1151,99,121,35,80,104,85,72,147,145,59/41,2018,truck
FORD,FIESTA 4DR SEDAN S/SE/TITANIUM,13,440,172,148,249,1169,99,51,33,80,103,85,106,146,145,59/41,2018,truck
FORD,FOCUS 4DR HATCHBACK SE/TITANIUM,11,436,183,147,265,1327,105,143,36,80,110,90,82,155,153,60/40,2018,truck
FORD,FOCUS 4DR SEDAN S/SE/TITANIUM,11,453,183,147,265,1340,106,43,36,81,110,89,99,155,153,60/40,2018,truck
GMC,CANYON CREW CAB L/BOX 2WD,14,571,189,179,357,1932,136,306,40,88,112,94,120,158,158,57/43,2018,truck
GMC,CANYON CREW CAB L/BOX 4X4,14,571,189,179,357,2032,136,306,40,88,112,94,120,158,158,57/43,2018,truck
GMC,CANYON CREW CAB S/BOX 2WD,14,540,189,179,326,1833,136,275,40,88,112,94,120,158,158,57/43,2018,truck
GMC,CANYON CREW CAB S/BOX 4X4,14,540,189,179,326,2001,136,275,40,88,112,94,120,158,158,57/43,2018,truck
GMC,CANYON EXTENDED CAB L/BOX 2WD,14,540,189,179,326,1791,136,275,40,88,112,94,120,158,158,57/43,2018,truck
GMC,CANYON EXTENDED CAB L/BOX 4X4,14,540,189,179,326,1891,136,275,40,88,112,94,120,158,158,57/43,2018,truck
GMC,SIERRA 1500 CREW CAB M/BOX 2WD,13,598,203,187,389,2341,136,328,44,89,129,100,108,175,172,57/43,2018,truck
GMC,SIERRA 1500 CREW CAB M/BOX 4X4,13,598,203,188,389,2431,136,328,44,89,129,100,108,175,172,59/41,2018,truck
GMC,SIERRA 1500 CREW CAB M/BOX DENALI,13,598,203,188,389,2415,136,328,44,89,129,100,108,175,172,59/41,2018,truck
GMC,SIERRA 1500 CREW CAB S/BOX 2WD,13,573,203,188,365,2301,136,304,44,89,129,100,108,175,172,56/44,2018,truck
GMC,SIERRA 1500 CREW CAB S/BOX 4X4,13,573,203,188,365,2394,136,304,44,89,129,100,108,175,172,58/42,2018,truck
GMC,SIERRA 1500 CREW CAB S/BOX DENALI,13,573,203,188,365,2371,136,304,44,89,129,100,108,175,172,58/42,2018,truck
GMC,SIERRA 1500 DOUBLE CAB M/BOX 2WD,13,573,203,188,365,2269,136,304,44,89,129,100,108,175,172,58/42,2018,truck
GMC,SIERRA 1500 DOUBLE CAB M/BOX 4X4,13,573,203,188,365,2366,136,304,44,89,129,100,108,175,172,59/41,2018,truck
GMC,SIERRA 1500 REG CAB L/BOX 2WD,13,559,203,187,338,2127,136,283,44,89,129,100,120,175,172,58/42,2018,truck
GMC,SIERRA 1500 REG CAB L/BOX 4X4,13,559,203,187,338,2246,136,283,44,89,129,100,120,175,172,59/41,2018,truck
GMC,SIERRA 1500 REG CAB M/BOX 2WD,13,511,203,188,302,2051,136,234,44,89,129,100,108,175,172,58/42,2018,truck
GMC,SIERRA 1500 REG CAB M/BOX 4X4,13,511,203,188,302,2154,136,234,44,89,129,100,108,175,172,60/40,2018,truck
GMC,SIERRA 2500HD CREW CAB L/BOX 2WD,14,646,203,198,426,2836,136,376,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 2500HD CREW CAB L/BOX 4X4,14,646,203,198,426,2991,136,376,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 2500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2791,136,328,44,89,129,100,108,175,172,N/A,2018,truck
GMC,SIERRA 2500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2918,136,328,44,89,129,100,108,175,172,N/A,2018,truck
GMC,SIERRA 2500HD CREW CAB M/BOX 4X4 DENALI,14,598,203,199,390,2971,136,328,44,89,129,100,108,175,172,N/A,2018,truck
GMC,SIERRA 2500HD DOUBLE CAB L/BOX 2WD,14,622,203,198,402,2836,136,352,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 2500HD DOUBLE CAB L/BOX 4X4,14,622,203,198,402,2991,136,352,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 2500HD DOUBLE CAB M/BOX 2WD,14,573,203,198,366,2791,136,304,44,89,129,100,108,175,172,N/A,2018,truck
GMC,SIERRA 2500HD DOUBLE CAB M/BOX 4X4,14,573,203,198,366,2918,136,304,44,89,129,100,108,175,172,N/A,2018,truck
GMC,SIERRA 2500HD REG CAB L/BOX 2WD,14,559,203,198,339,2554,136,283,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 2500HD REG CAB L/BOX 4X4,14,559,203,198,339,2704,136,283,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD CREW CAB L/BOX DRW 2WD,14,646,244,198,426,3076,136,376,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD CREW CAB L/BOX DRW 4X4,14,646,244,198,426,3225,136,376,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD CREW CAB L/BOX DRW 4X4 DENALI,14,646,244,198,426,3635,136,376,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD CREW CAB L/BOX SRW 2WD,14,646,203,198,426,2899,136,376,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD CREW CAB L/BOX SRW 4X4,14,646,203,198,426,3054,136,376,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2864,136,328,44,89,129,100,108,175,172,N/A,2018,truck
GMC,SIERRA 3500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2998,136,328,44,89,129,100,108,175,172,N/A,2018,truck
GMC,SIERRA 3500HD CREW CAB M/BOX 4X4 DENALI,14,598,203,199,390,3048,136,328,44,89,129,100,108,175,172,N/A,2018,truck
GMC,SIERRA 3500HD DOUBLE CAB L/BOX DRW 2WD,14,622,244,197,402,2802,136,352,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD DOUBLE CAB L/BOX DRW 4X4,14,622,244,197,402,2960,136,352,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD DOUBLE CAB L/BOX SRW 2WD,14,622,203,198,402,2619,136,352,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD DOUBLE CAB L/BOX SRW 4X4,14,622,203,198,402,2763,136,352,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD REG CAB L/BOX DRW 2WD,14,559,244,197,339,2802,136,283,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD REG CAB L/BOX DRW 4X4,14,559,244,196,339,2960,136,283,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD REG CAB L/BOX SRW 2WD,14,559,203,196,339,2619,136,283,44,89,129,100,120,175,172,N/A,2018,truck
GMC,SIERRA 3500HD REG CAB L/BOX SRW 4X4,14,559,203,198,339,2763,136,283,44,89,129,100,120,175,172,N/A,2018,truck
HONDA,RIDGELINE 4DR PICKUP,16,533,200,180,318,2015,114,281,45,93,128,97,118,168,169,58/42,2018,truck
NISSAN,FRONTIER CREW CAB 4X4 PRO-4X,5,522,185,178,320,2085,121,269,41,81,109,79,123,157,157,57/43,2018,truck
NISSAN,FRONTIER CREW CAB 4X4 SL,5,557,185,178,355,2154,121,304,41,81,109,79,123,157,157,57/43,2018,truck
NISSAN,FRONTIER CREW CAB 4X4 SV,5,557,185,178,355,2073,121,304,41,81,109,79,123,157,157,57/43,2018,truck
NISSAN,FRONTIER KING CAB 4X4 SV/PRO-4X,5,522,185,177,320,1956,118,268,44,81,115,79,123,157,157,57/43,2018,truck
NISSAN,FRONTIER KING CAB S/BOX 4X2 S,5,522,185,174,320,1712,118,268,44,81,115,79,123,157,157,57/43,2018,truck
NISSAN,FRONTIER KING CAB S/BOX 4X2 SV,5,522,185,177,320,1880,118,268,44,81,115,79,123,157,157,57/43,2018,truck
NISSAN,TITAN CREW CAB PRO-4X,17,575,205,196,355,2638,135,295,49,92,129,101,118,179,179,58/42,2018,truck
NISSAN,TITAN CREW CAB S / SV,17,574,202,193,355,2580,135,295,49,92,129,101,118,179,179,58/42,2018,truck
NISSAN,TITAN CREW CAB SL / PLATINUM RESERVE,17,575,205,196,355,2692,135,295,49,92,129,101,118,179,179,58/42,2018,truck
NISSAN,TITAN SINGLE CAB S / SV,17,574,202,191,355,2571,135,295,49,92,129,101,118,179,179,N/A,2018,truck
NISSAN,TITAN XD CREW CAB PRO-4X,16,610,205,199,385,3298,140,324,45,92,129,107,118,178,178,N/A,2018,truck
NISSAN,TITAN XD CREW CAB S / SV 4X2,16,610,202,198,385,3050,140,324,45,92,129,107,118,178,178,N/A,2018,truck
NISSAN,TITAN XD CREW CAB S / SV 4X4,16,610,202,198,385,3175,140,324,45,92,129,107,118,178,178,N/A,2018,truck
NISSAN,TITAN XD CREW CAB SL / PLATINUM RESERVE 4X2,16,610,202,200,385,3232,140,324,45,92,129,107,118,178,178,N/A,2018,truck
NISSAN,TITAN XD CREW CAB SL / PLATINUM RESERVE 4X4,16,610,202,200,385,3358,140,324,45,92,129,107,118,178,178,N/A,2018,truck
NISSAN,TITAN XD SINGLE CAB 4X2,16,580,202,196,355,2583,140,294,45,92,129,107,118,178,178,N/A,2018,truck
NISSAN,TITAN XD SINGLE CAB 4X4,16,580,202,196,355,2702,140,294,45,92,129,107,118,178,178,N/A,2018,truck
RAM TRUCKS,RAM 1500 CREW CAB 5.7-FT BOX 2WD,9,574,201,195,357,2245,137,307,45,97,137,102,116,173,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 CREW CAB 5.7-FT BOX 4X4,9,574,201,197,357,2336,137,307,45,97,137,102,116,173,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 CREW CAB 6.4-FT BOX 2WD,9,597,201,195,379,2355,137,330,45,97,137,102,116,174,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 CREW CAB 6.4-FT BOX 4X4,9,597,201,197,379,2443,137,330,45,97,137,102,116,173,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 QUAD CAB 6.4-FT BOX 2WD,9,574,201,196,357,2225,137,307,46,96,137,102,116,173,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 QUAD CAB 6.4-FT BOX 4X4,9,574,201,198,357,2305,137,307,46,96,137,102,116,173,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 REG CAB 6.4-FT BOX 2WD,9,523,201,189,306,2046,137,234,45,97,137,102,116,173,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 REG CAB 6.4-FT BOX 4X4,9,523,201,191,306,2143,137,234,45,97,137,102,116,173,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 REG CAB 8-FT BOX 2WD,9,579,201,189,357,2134,137,290,45,97,137,102,121,173,172,57/43,2018,truck
RAM TRUCKS,RAM 1500 REG CAB 8-FT BOX 4X4,9,579,201,191,357,2218,137,290,45,97,137,102,121,173,172,57/43,2018,truck
RAM TRUCKS,RAM 2500 CREW CAB L/BOX 2WD,10,652,202,N/A,431,2934,135,387,50,97,134,100,121,175,174,N/A,2018,truck
RAM TRUCKS,RAM 2500 CREW CAB L/BOX 4WD,10,652,202,N/A,431,3090,135,387,50,97,134,100,121,175,174,N/A,2018,truck
RAM TRUCKS,RAM 2500 CREW CAB S/BOX 2WD,10,595,202,N/A,379,2865,135,330,50,97,134,100,116,175,174,N/A,2018,truck
RAM TRUCKS,RAM 2500 CREW CAB S/BOX 4WD,10,595,202,N/A,379,3005,135,330,50,97,134,100,116,175,174,N/A,2018,truck
RAM TRUCKS,RAM 2500 MEGA CAB S/BOX 2WD,10,624,202,N/A,408,3078,135,359,50,97,134,100,116,175,174,N/A,2018,truck
RAM TRUCKS,RAM 2500 MEGA CAB S/BOX 4WD,10,624,202,N/A,408,3200,135,359,50,97,134,100,116,175,174,N/A,2018,truck
RAM TRUCKS,RAM 2500 REG CAB L/BOX 2WD,10,577,202,N/A,356,2706,135,290,50,97,134,100,121,175,174,N/A,2018,truck
RAM TRUCKS,RAM 2500 REG CAB L/BOX 4WD,10,577,202,N/A,356,2872,135,290,50,97,134,100,121,175,174,N/A,2018,truck
RAM TRUCKS,RAM 3500 CREW CAB L/BOX 2WD DRW,10,652,244,N/A,431,3165,135,387,50,97,134,100,121,175,N/A,N/A,2018,truck
RAM TRUCKS,RAM 3500 CREW CAB L/BOX 2WD SRW,10,652,202,N/A,431,2959,135,387,50,97,134,100,121,175,174,N/A,2018,truck
RAM TRUCKS,RAM 3500 CREW CAB L/BOX 4WD DRW,10,652,244,N/A,431,3324,135,387,50,97,134,100,121,175,N/A,N/A,2018,truck
RAM TRUCKS,RAM 3500 CREW CAB L/BOX 4WD SRW,10,652,202,N/A,431,3134,135,387,50,97,134,100,121,175,174,N/A,2018,truck
RAM TRUCKS,RAM 3500 CREW CAB S/BOX 2WD,10,595,202,N/A,379,2908,135,330,50,97,134,100,116,175,174,N/A,2018,truck
RAM TRUCKS,RAM 3500 CREW CAB S/BOX 4WD,10,595,202,N/A,379,3054,135,330,50,97,134,100,116,175,174,N/A,2018,truck
RAM TRUCKS,RAM 3500 MEGA CAB S/BOX 2WD DRW,10,624,244,N/A,408,3273,135,359,50,97,134,100,116,175,N/A,N/A,2018,truck
RAM TRUCKS,RAM 3500 MEGA CAB S/BOX 2WD SRW,10,624,202,N/A,408,3021,135,359,50,97,134,100,116,175,174,N/A,2018,truck
RAM TRUCKS,RAM 3500 MEGA CAB S/BOX 4WD DRW,10,624,244,N/A,408,3363,135,359,50,97,134,100,116,175,N/A,N/A,2018,truck
RAM TRUCKS,RAM 3500 MEGA CAB S/BOX 4WD SRW,10,624,202,N/A,408,3150,135,359,50,97,134,100,116,175,174,N/A,2018,truck
RAM TRUCKS,RAM 3500 REG CAB L/BOX 2WD DRW,10,577,244,N/A,356,2909,135,290,50,97,134,100,121,175,N/A,N/A,2018,truck
RAM TRUCKS,RAM 3500 REG CAB L/BOX 2WD SRW,10,577,202,N/A,356,2732,135,290,50,97,134,100,121,175,174,N/A,2018,truck
RAM TRUCKS,RAM 3500 REG CAB L/BOX 4WD DRW,10,577,244,N/A,356,3080,135,290,50,97,134,100,121,175,N/A,N/A,2018,truck
RAM TRUCKS,RAM 3500 REG CAB L/BOX 4WD SRW,10,577,202,N/A,356,2889,135,290,50,97,134,100,121,175,174,N/A,2018,truck
TOYOTA,TACOMA ACCESS CAB L/BOX 4WD,16,539,190,179,324,1873,141,281,39,80,113,93,121,160,161,58/42,2018,truck
TOYOTA,TACOMA ACCESS CAB L/BOX 4WD V-6,16,539,190,179,324,1927,141,281,39,80,113,93,121,160,161,58/42,2018,truck
TOYOTA,TACOMA ACCESS CAB L/BOX RWD,16,539,189,179,324,1775,141,281,39,80,113,93,121,160,161,58/42,2018,truck
TOYOTA,TACOMA DOUBLE CAB L/BOX 4WD (AUTO),16,572,190,179,357,1975,141,314,39,80,113,93,121,160,161,58/42,2018,truck
TOYOTA,TACOMA DOUBLE CAB S/BOX 4WD (MANUAL),16,539,190,179,324,1984,141,281,39,80,113,93,121,160,161,58/42,2018,truck
TOYOTA,TUNDRA CREW MAX S/BOX 4WD SR5/PLATINUM,14,574,203,193,370,2555,121,311,46,94,133,90,113,173,173,58/42,2018,truck
TOYOTA,TUNDRA DOUBLE CAB L/BOX 4WD,14,622,203,194,418,2540,121,359,46,94,133,90,113,173,173,58/42,2018,truck
TOYOTA,TUNDRA DOUBLE CAB M/BOX 2WD SR5 4.6L,14,574,203,193,370,2310,121,311,46,94,133,90,113,173,173,58/42,2018,truck
TOYOTA,TUNDRA DOUBLE CAB M/BOX 4WD SR5 4.6L/SR5 5.7/,14,574,203,194,370,2450,121,311,46,94,133,90,113,173,173,58/42,2018,truck
TOYOTA,TUNDRA REG CAB L/BOX 2WD,14,574,203,194,370,2230,121,280,46,94,133,90,113,173,173,58/42,2018,truck
TOYOTA,TUNDRA REG CAB L/BOX 4WD,14,574,203,193,370,2360,121,280,46,94,133,90,113,173,173,58/42,2018,truck
CHEVROLET,COLORADO CREW CAB L/BOX 2WD,14,571,189,179,357,1932,136,306,40,88,112,94,120,158,158,57/43,2019,truck
CHEVROLET,COLORADO CREW CAB L/BOX 4X4,14,571,189,179,357,2032,136,306,40,88,112,94,120,158,158,57/43,2019,truck
CHEVROLET,COLORADO CREW CAB S/BOX 2WD,14,540,189,179,326,1833,136,275,40,88,112,94,120,158,158,57/43,2019,truck
CHEVROLET,COLORADO CREW CAB S/BOX 4X4,14,540,189,179,326,2001,136,275,40,88,112,94,120,158,158,57/43,2019,truck
CHEVROLET,COLORADO EXTENDED CAB L/BOX 2WD,14,540,189,179,326,1791,136,275,40,88,112,94,120,158,158,57/43,2019,truck
CHEVROLET,COLORADO EXTENDED CAB L/BOX 4X4,14,540,189,179,326,1891,136,275,40,88,112,94,120,158,158,57/43,2019,truck
CHEVROLET,SILVERADO 1500 CREW CAB M/BOX 2WD,18,613,206,192,398,2120,131,343,48,106,130,95,121,173,173,N/A,2019,truck
CHEVROLET,SILVERADO 1500 CREW CAB M/BOX 4WD,18,613,206,192,398,2208,131,343,48,106,130,95,121,173,173,N/A,2019,truck
CHEVROLET,SILVERADO 1500 CREW CAB S/BOX 2WD,18,589,206,192,374,2087,131,319,48,106,130,95,121,173,173,N/A,2019,truck
CHEVROLET,SILVERADO 1500 CREW CAB S/BOX 4WD,18,589,206,192,374,2184,131,319,48,106,130,95,121,173,173,N/A,2019,truck
CHEVROLET,SILVERADO 1500 DOUBLE CAB M/BOX 2WD,18,589,206,192,374,2086,131,319,48,106,130,95,121,173,173,N/A,2019,truck
CHEVROLET,SILVERADO 1500 DOUBLE CAB M/BOX 4WD,18,589,206,192,374,2184,131,319,48,106,130,95,121,173,173,N/A,2019,truck
CHEVROLET,SILVERADO 1500 LD 2WD,14,573,203,188,365,2261,136,304,44,89,129,100,108,175,172,58/42,2019,truck
CHEVROLET,SILVERADO 1500 LD 4WD,14,573,203,188,365,2372,136,304,44,89,129,100,108,175,172,59/41,2019,truck
CHEVROLET,SILVERADO 2500HD CREW CAB L/BOX 2WD,14,646,203,198,426,2836,136,376,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD CREW CAB L/BOX 4X4,14,646,203,198,426,2991,136,376,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2791,136,328,44,89,129,100,108,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2918,136,328,44,89,129,100,108,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD DOUBLE CAB L/BOX 2WD,14,622,203,198,402,2836,136,352,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD DOUBLE CAB L/BOX 4X4,14,622,203,198,402,2991,136,352,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD DOUBLE CAB M/BOX 2WD,14,573,203,198,366,2791,136,304,44,89,129,100,108,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD DOUBLE CAB M/BOX 4X4,14,573,203,198,366,2918,136,304,44,89,129,100,108,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD REG CAB L/BOX 2WD,14,559,203,198,339,2554,136,283,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 2500HD REG CAB L/BOX 4X4,14,559,203,198,339,2704,136,283,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX DRW 2WD,14,646,244,198,426,3076,136,376,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX DRW 4X4,14,646,244,198,426,3225,136,376,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX SRW 2WD,14,646,203,198,426,2899,136,376,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX SRW 4X4,14,646,203,198,426,3054,136,376,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2864,136,328,44,89,129,100,108,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2998,136,328,44,89,129,100,108,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX DRW 2WD,14,622,244,197,402,2802,136,352,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX DRW 4X4,14,622,244,197,402,2960,136,352,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX SRW 2WD,14,622,203,198,402,2619,136,352,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX SRW 4X4,14,622,203,198,402,2763,136,352,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX DRW 2WD,14,559,244,197,339,2802,136,283,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX DRW 4X4,14,559,244,196,339,2960,136,283,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX SRW 2WD,14,559,203,196,339,2619,136,283,44,89,129,100,120,175,172,N/A,2019,truck
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX SRW 4X4,14,559,203,198,339,2763,136,283,44,89,129,100,120,175,172,N/A,2019,truck
FORD,F-150 P/U REG CAB 6.5-FT BOX 2WD,14,527,203,192,311,1837,133,247,48,96,140,96,120,172,172,58/42,2019,truck
FORD,F-150 P/U REG CAB 6.5-FT BOX 4X4,14,527,203,195,311,1955,133,247,48,96,140,96,120,172,172,58/42,2019,truck
FORD,F-150 P/U REG CAB 8-FT BOX 2WD,14,574,203,191,358,1884,133,294,48,96,140,96,120,172,172,58/42,2019,truck
FORD,F-150 P/U REG CAB 8-FT BOX 4X4,14,574,203,195,358,1989,133,294,48,96,140,96,120,172,172,58/42,2019,truck
FORD,F-150 P/U SUPERCAB 6.5-FT BOX 2WD,14,584,203,192,368,1983,133,304,48,96,140,96,120,172,172,58/42,2019,truck
FORD,F-150 P/U SUPERCAB 6.5-FT BOX 4X4,14,584,203,196,368,2081,133,304,48,96,140,96,120,172,172,58/42,2019,truck
FORD,F-150 P/U SUPERCAB 8-FT BOX 2WD,14,632,203,192,416,2059,133,352,48,96,140,96,120,172,172,58/42,2019,truck
FORD,F-150 P/U SUPERCAB 8-FT BOX 4X4,14,632,203,196,416,2217,133,352,48,96,140,96,120,172,172,58/42,2019,truck
FORD,F-150 P/U SUPERCREW 5.5-FT BOX 2WD,14,584,203,192,368,2028,133,304,48,96,140,96,120,172,172,58/42,2019,truck
